timestamp,pca_abbrev,load_mw,source
2017-05-16 10:00:00,CL,7015,CL
2017-05-17 10:00:00,CL,6977,CL
2017-05-18 10:00:00,CL,7193,CL
2017-05-19 10:00:00,CL,6988,CL
2017-05-20 10:00:00,CL,6375,CL
2017-05-21 10:00:00,CL,5756,CL
2017-05-22 10:00:00,CL,7183,CL
2017-05-23 10:00:00,CL,7246,CL
2017-05-24 10:00:00,CL,7509,CL
2017-05-25 10:00:00,CL,7412,CL
2017-05-26 10:00:00,CL,7043,CL
2017-05-27 10:00:00,CL,6297,CL
2017-05-28 10:00:00,CL,5708,CL
2017-05-29 10:00:00,CL,7068,CL
2017-05-30 10:00:00,CL,6985,CL
2017-05-31 10:00:00,CL,6941,CL
2017-06-01 10:00:00,CL,6937,CL
2017-06-02 10:00:00,CL,7147,CL
2017-06-03 10:00:00,CL,6389,CL
2017-06-04 10:00:00,CL,5883,CL
2017-06-05 10:00:00,CL,7277,CL
2017-06-06 10:00:00,CL,7107,CL
2017-06-07 10:00:00,CL,7701,CL
2017-06-08 10:00:00,CL,7388,CL
2017-06-09 10:00:00,CL,7190,CL
2017-06-10 10:00:00,CL,6404,CL
2017-06-11 10:00:00,CL,5806,CL
2017-06-12 10:00:00,CL,7242,CL
2017-06-13 10:00:00,CL,7353,CL
2017-06-14 10:00:00,CL,7558,CL
2017-06-15 10:00:00,CL,7333,CL
2017-06-16 10:00:00,CL,7407,CL
2017-06-17 10:00:00,CL,6653,CL
2017-06-18 10:00:00,CL,6007,CL
2017-06-19 10:00:00,CL,7782,CL
2017-06-20 10:00:00,CL,7661,CL
2017-06-21 10:00:00,CL,7623,CL
2017-06-22 10:00:00,CL,7643,CL
2017-06-23 10:00:00,CL,7266,CL
2017-06-24 10:00:00,CL,6866,CL
2017-06-25 10:00:00,CL,6167,CL
2017-06-26 10:00:00,CL,6546,CL
2017-06-27 10:00:00,CL,7311,CL
2017-06-28 10:00:00,CL,7094,CL
2017-06-29 10:00:00,CL,7196,CL
2017-06-30 10:00:00,CL,7014,CL
2017-07-01 10:00:00,CL,6244,CL
2017-07-02 10:00:00,CL,5778,CL
2017-07-03 10:00:00,CL,7603,CL
2017-07-04 10:00:00,CL,7734,CL
2017-07-05 10:00:00,CL,7682,CL
2017-07-06 10:00:00,CL,7235,CL
2017-07-07 10:00:00,CL,7130,CL
2017-07-08 10:00:00,CL,6675,CL
2017-07-09 10:00:00,CL,5877,CL
2017-07-10 10:00:00,CL,7404,CL
2017-07-11 10:00:00,CL,7287,CL
2017-07-12 10:00:00,CL,7270,CL
2017-07-13 10:00:00,CL,7348,CL
2017-07-14 10:00:00,CL,7523,CL
2017-07-15 10:00:00,CL,6368,CL
2017-07-16 10:00:00,CL,5890,CL
2017-07-17 10:00:00,CL,7448,CL
2017-07-18 10:00:00,CL,7321,CL
2017-07-19 10:00:00,CL,7040,CL
2017-07-20 10:00:00,CL,7083,CL
2017-07-21 10:00:00,CL,7009,CL
2017-07-22 10:00:00,CL,6685,CL
2017-07-23 10:00:00,CL,6128,CL
2017-07-24 10:00:00,CL,7365,CL
2017-07-25 10:00:00,CL,7147,CL
2017-07-26 10:00:00,CL,7092,CL
2017-07-27 10:00:00,CL,7017,CL
2017-07-28 10:00:00,CL,6963,CL
2017-07-29 10:00:00,CL,6506,CL
2017-07-30 10:00:00,CL,5796,CL
2017-07-31 10:00:00,CL,7320,CL
2017-08-01 10:00:00,CL,7630,CL
2017-08-02 10:00:00,CL,7081,CL
2017-08-03 10:00:00,CL,7024,CL
2017-08-04 10:00:00,CL,7225,CL
2017-08-05 10:00:00,CL,6790,CL
2017-08-06 10:00:00,CL,5931,CL
2017-08-07 10:00:00,CL,7447,CL
2017-08-08 10:00:00,CL,7007,CL
2017-08-09 10:00:00,CL,7319,CL
2017-08-10 10:00:00,CL,7398,CL
2017-08-11 10:00:00,CL,7672,CL
2017-08-12 10:00:00,CL,6523,CL
2017-08-13 09:00:00,CL,5907,CL
2017-08-14 09:00:00,CL,6923,CL
2017-08-15 09:00:00,CL,6128,CL
2017-08-16 09:00:00,CL,6934,CL
2017-08-17 09:00:00,CL,6847,CL
2017-08-18 09:00:00,CL,7276,CL
2017-08-19 09:00:00,CL,6636,CL
2017-08-20 09:00:00,CL,5827,CL
2017-08-21 09:00:00,CL,7060,CL
2017-08-22 09:00:00,CL,7084,CL
2017-08-23 09:00:00,CL,7196,CL
2017-08-24 09:00:00,CL,7140,CL
2017-08-25 09:00:00,CL,7232,CL
2017-08-26 09:00:00,CL,6670,CL
2017-08-27 09:00:00,CL,5976,CL
2017-08-28 09:00:00,CL,7465,CL
2017-08-29 09:00:00,CL,7233,CL
2017-08-30 09:00:00,CL,7177,CL
2017-08-31 09:00:00,CL,6973,CL
2017-09-01 09:00:00,CL,7312,CL
2017-09-02 09:00:00,CL,6247,CL
2017-09-03 09:00:00,CL,6017,CL
2017-09-04 09:00:00,CL,6974,CL
2017-09-05 09:00:00,CL,7002,CL
2017-09-06 09:00:00,CL,6783,CL
2017-09-07 09:00:00,CL,6726,CL
2017-09-08 09:00:00,CL,7183,CL
2017-09-09 09:00:00,CL,6536,CL
2017-09-10 09:00:00,CL,6034,CL
2017-09-11 09:00:00,CL,7380,CL
2017-09-12 09:00:00,CL,6926,CL
2017-09-13 09:00:00,CL,6881,CL
2017-09-14 09:00:00,CL,6925,CL
2017-09-15 09:00:00,CL,6334,CL
2017-09-16 09:00:00,CL,5806,CL
2017-09-17 09:00:00,CL,5373,CL
2017-09-18 09:00:00,CL,5225,CL
2017-09-19 09:00:00,CL,5431,CL
2017-09-20 09:00:00,CL,6797,CL
2017-09-21 09:00:00,CL,6839,CL
2017-09-22 09:00:00,CL,6815,CL
2017-09-23 09:00:00,CL,6234,CL
2017-09-24 09:00:00,CL,5623,CL
2017-09-25 09:00:00,CL,6875,CL
2017-09-26 09:00:00,CL,6790,CL
2017-09-27 09:00:00,CL,6751,CL
2017-09-28 09:00:00,CL,6913,CL
2017-09-29 09:00:00,CL,6893,CL
2017-09-30 09:00:00,CL,6483,CL
2017-10-01 09:00:00,CL,5627,CL
2017-10-02 09:00:00,CL,6981,CL
2017-10-03 09:00:00,CL,6639,CL
2017-10-04 09:00:00,CL,6837,CL
2017-10-05 09:00:00,CL,6737,CL
2017-10-06 09:00:00,CL,6751,CL
2017-10-07 09:00:00,CL,6321,CL
2017-10-08 09:00:00,CL,5546,CL
2017-10-09 09:00:00,CL,5805,CL
2017-10-10 09:00:00,CL,6887,CL
2017-10-11 09:00:00,CL,6740,CL
2017-10-12 09:00:00,CL,6640,CL
2017-10-13 09:00:00,CL,6740,CL
2017-10-14 09:00:00,CL,6169,CL
2017-10-15 09:00:00,CL,5482,CL
2017-10-16 09:00:00,CL,6621,CL
2017-10-17 09:00:00,CL,6671,CL
2017-10-18 09:00:00,CL,6517,CL
2017-10-19 09:00:00,CL,6698,CL
2017-10-20 09:00:00,CL,6838,CL
2017-10-21 09:00:00,CL,6217,CL
2017-10-22 09:00:00,CL,5542,CL
2017-10-23 09:00:00,CL,6942,CL
2017-10-24 09:00:00,CL,6850,CL
2017-10-25 09:00:00,CL,6885,CL
2017-10-26 09:00:00,CL,6893,CL
2017-10-27 09:00:00,CL,5930,CL
2017-10-28 09:00:00,CL,6037,CL
2017-10-29 09:00:00,CL,5502,CL
2017-10-30 09:00:00,CL,6816,CL
2017-10-31 09:00:00,CL,6640,CL
2017-11-01 09:00:00,CL,5887,CL
2017-11-02 09:00:00,CL,6683,CL
2017-11-03 09:00:00,CL,6793,CL
2017-11-04 09:00:00,CL,6207,CL
2017-11-05 09:00:00,CL,5602,CL
2017-11-06 09:00:00,CL,6931,CL
2017-11-07 09:00:00,CL,6862,CL
2017-11-08 09:00:00,CL,6543,CL
2017-11-09 09:00:00,CL,6828,CL
2017-11-10 09:00:00,CL,7043,CL
2017-11-11 09:00:00,CL,6418,CL
2017-11-12 09:00:00,CL,5708,CL
2017-11-13 09:00:00,CL,7151,CL
2017-11-14 09:00:00,CL,7035,CL
2017-11-15 09:00:00,CL,6786,CL
2017-11-16 09:00:00,CL,6896,CL
2017-11-17 09:00:00,CL,7024,CL
2017-11-18 09:00:00,CL,6351,CL
2017-11-19 09:00:00,CL,5320,CL
2017-11-20 09:00:00,CL,7043,CL
2017-11-21 09:00:00,CL,7005,CL
2017-11-22 09:00:00,CL,7327,CL
2017-11-23 09:00:00,CL,7322,CL
2017-11-24 09:00:00,CL,7259,CL
2017-11-25 09:00:00,CL,6334,CL
2017-11-26 09:00:00,CL,5989,CL
2017-11-27 09:00:00,CL,7351,CL
2017-11-28 09:00:00,CL,7345,CL
2017-11-29 09:00:00,CL,7067,CL
2017-11-30 09:00:00,CL,7380,CL
2017-12-01 09:00:00,CL,7262,CL
2017-12-02 09:00:00,CL,6735,CL
2017-12-03 09:00:00,CL,6153,CL
2017-12-04 09:00:00,CL,7566,CL
2017-12-05 09:00:00,CL,7411,CL
2017-12-06 09:00:00,CL,7265,CL
2017-12-07 09:00:00,CL,7367,CL
2017-12-08 09:00:00,CL,6434,CL
2017-12-09 09:00:00,CL,6648,CL
2017-12-10 09:00:00,CL,6196,CL
2017-12-11 09:00:00,CL,7581,CL
2017-12-12 09:00:00,CL,7283,CL
2017-12-13 09:00:00,CL,7114,CL
2017-12-14 09:00:00,CL,7763,CL
2017-12-15 09:00:00,CL,7793,CL
2017-12-16 09:00:00,CL,6877,CL
2017-12-17 09:00:00,CL,5911,CL
2017-12-18 09:00:00,CL,7689,CL
2017-12-19 09:00:00,CL,7839,CL
2017-12-20 09:00:00,CL,7783,CL
2017-12-21 09:00:00,CL,7670,CL
2017-12-22 09:00:00,CL,7684,CL
2017-12-23 09:00:00,CL,6953,CL
2017-12-24 09:00:00,CL,6262,CL
2017-12-25 09:00:00,CL,5753,CL
2017-12-26 09:00:00,CL,7900,CL
2017-12-27 09:00:00,CL,7923,CL
2017-12-28 09:00:00,CL,7942,CL
2017-12-29 09:00:00,CL,7729,CL
2017-12-30 09:00:00,CL,6847,CL
2017-12-31 09:00:00,CL,6179,CL
2016-01-09 10:00:00,CL,6605,CL
2016-01-10 10:00:00,CL,5814,CL
2016-01-11 10:00:00,CL,7144,CL
2016-01-12 10:00:00,CL,7049,CL
2016-01-13 10:00:00,CL,7312,CL
2016-01-14 10:00:00,CL,7252,CL
2016-01-15 10:00:00,CL,7331,CL
2016-01-16 10:00:00,CL,6705,CL
2016-01-17 10:00:00,CL,5936,CL
2016-01-18 10:00:00,CL,7576,CL
2016-01-19 10:00:00,CL,7365,CL
2016-01-20 10:00:00,CL,7612,CL
2016-01-21 10:00:00,CL,7421,CL
2016-01-22 10:00:00,CL,7304,CL
2016-01-23 10:00:00,CL,6564,CL
2016-01-24 10:00:00,CL,5581,CL
2016-01-25 10:00:00,CL,7004,CL
2016-01-26 10:00:00,CL,6841,CL
2016-01-27 10:00:00,CL,6719,CL
2016-01-28 10:00:00,CL,6837,CL
2016-01-29 10:00:00,CL,6967,CL
2016-01-30 10:00:00,CL,6399,CL
2016-01-31 10:00:00,CL,5885,CL
2016-02-01 10:00:00,CL,7382,CL
2016-02-02 10:00:00,CL,7178,CL
2016-02-03 10:00:00,CL,7049,CL
2016-02-04 10:00:00,CL,6982,CL
2016-02-05 10:00:00,CL,7194,CL
2016-02-06 10:00:00,CL,6400,CL
2016-02-07 10:00:00,CL,5714,CL
2016-02-08 10:00:00,CL,7050,CL
2016-02-09 10:00:00,CL,7329,CL
2016-02-10 10:00:00,CL,7258,CL
2016-02-11 10:00:00,CL,7121,CL
2016-02-12 10:00:00,CL,7177,CL
2016-02-13 10:00:00,CL,6525,CL
2016-02-14 10:00:00,CL,5742,CL
2016-02-15 10:00:00,CL,7406,CL
2016-02-16 10:00:00,CL,7158,CL
2016-02-17 10:00:00,CL,7238,CL
2016-02-18 10:00:00,CL,7130,CL
2016-02-19 10:00:00,CL,7309,CL
2016-02-20 10:00:00,CL,6583,CL
2016-02-21 10:00:00,CL,5890,CL
2016-02-22 10:00:00,CL,7380,CL
2016-02-23 10:00:00,CL,7512,CL
2016-02-24 10:00:00,CL,7365,CL
2016-02-25 10:00:00,CL,7442,CL
2016-02-26 10:00:00,CL,7265,CL
2016-02-27 10:00:00,CL,6582,CL
2016-02-28 10:00:00,CL,5734,CL
2016-02-29 10:00:00,CL,7382,CL
2016-03-01 10:00:00,CL,7409,CL
2016-03-02 10:00:00,CL,7321,CL
2016-03-03 10:00:00,CL,7401,CL
2016-03-04 10:00:00,CL,7497,CL
2016-03-05 10:00:00,CL,6677,CL
2016-03-06 10:00:00,CL,5793,CL
2016-03-07 10:00:00,CL,7073,CL
2016-03-08 10:00:00,CL,7134,CL
2016-03-09 10:00:00,CL,7302,CL
2016-03-10 10:00:00,CL,7379,CL
2016-03-11 10:00:00,CL,7442,CL
2016-03-12 10:00:00,CL,6722,CL
2016-03-13 10:00:00,CL,6006,CL
2016-03-14 10:00:00,CL,7376,CL
2016-03-15 10:00:00,CL,7422,CL
2016-03-16 10:00:00,CL,7456,CL
2016-03-17 10:00:00,CL,7155,CL
2016-03-18 10:00:00,CL,7193,CL
2016-03-19 10:00:00,CL,6600,CL
2016-03-20 10:00:00,CL,5960,CL
2016-03-21 10:00:00,CL,7259,CL
2016-03-22 10:00:00,CL,7228,CL
2016-03-23 10:00:00,CL,7053,CL
2016-03-24 10:00:00,CL,7034,CL
2016-03-25 10:00:00,CL,5756,CL
2016-03-26 10:00:00,CL,5871,CL
2016-03-27 10:00:00,CL,5713,CL
2016-03-28 10:00:00,CL,7151,CL
2016-03-29 10:00:00,CL,6996,CL
2016-03-30 10:00:00,CL,6993,CL
2016-03-31 10:00:00,CL,7112,CL
2016-04-01 10:00:00,CL,6895,CL
2016-04-02 10:00:00,CL,6368,CL
2016-04-03 10:00:00,CL,5823,CL
2016-04-04 10:00:00,CL,6938,CL
2016-04-05 10:00:00,CL,6930,CL
2016-04-06 10:00:00,CL,6803,CL
2016-04-07 10:00:00,CL,6672,CL
2016-04-08 10:00:00,CL,6736,CL
2016-04-09 10:00:00,CL,6135,CL
2016-04-10 10:00:00,CL,5638,CL
2016-04-11 10:00:00,CL,6949,CL
2016-04-12 10:00:00,CL,7008,CL
2016-04-13 10:00:00,CL,7037,CL
2016-04-14 10:00:00,CL,7016,CL
2016-04-15 10:00:00,CL,7139,CL
2016-04-16 10:00:00,CL,6169,CL
2016-04-17 10:00:00,CL,5624,CL
2016-04-18 10:00:00,CL,6802,CL
2016-04-19 10:00:00,CL,6636,CL
2016-04-20 10:00:00,CL,6677,CL
2016-04-21 10:00:00,CL,6620,CL
2016-04-22 10:00:00,CL,6988,CL
2016-04-23 10:00:00,CL,6453,CL
2016-04-24 10:00:00,CL,5858,CL
2016-04-25 10:00:00,CL,6909,CL
2016-04-26 10:00:00,CL,6799,CL
2016-04-27 10:00:00,CL,6930,CL
2016-04-28 10:00:00,CL,6854,CL
2016-04-29 10:00:00,CL,6817,CL
2016-04-30 10:00:00,CL,6277,CL
2016-05-01 10:00:00,CL,5449,CL
2016-05-02 10:00:00,CL,6760,CL
2016-05-03 10:00:00,CL,6764,CL
2016-05-04 10:00:00,CL,6803,CL
2016-05-05 10:00:00,CL,6980,CL
2016-05-06 10:00:00,CL,6432,CL
2016-05-07 10:00:00,CL,6368,CL
2016-05-08 10:00:00,CL,5561,CL
2016-05-09 10:00:00,CL,6937,CL
2016-05-10 10:00:00,CL,6894,CL
2016-05-11 10:00:00,CL,7028,CL
2016-05-12 10:00:00,CL,6892,CL
2016-05-13 10:00:00,CL,6980,CL
2016-05-14 10:00:00,CL,6442,CL
2016-05-15 10:00:00,CL,5620,CL
2016-05-16 10:00:00,CL,6813,CL
2016-05-17 10:00:00,CL,6742,CL
2016-05-18 10:00:00,CL,7137,CL
2016-05-19 10:00:00,CL,6860,CL
2016-05-20 10:00:00,CL,6828,CL
2016-05-21 10:00:00,CL,6089,CL
2016-05-22 10:00:00,CL,5607,CL
2016-05-23 10:00:00,CL,6906,CL
2016-05-24 10:00:00,CL,6836,CL
2016-05-25 10:00:00,CL,6712,CL
2016-05-26 10:00:00,CL,6780,CL
2016-05-27 10:00:00,CL,6885,CL
2016-05-28 10:00:00,CL,6406,CL
2016-05-29 10:00:00,CL,5961,CL
2016-05-30 10:00:00,CL,6845,CL
2016-05-31 10:00:00,CL,7048,CL
2016-06-01 10:00:00,CL,6847,CL
2016-06-02 10:00:00,CL,7202,CL
2016-06-03 10:00:00,CL,7490,CL
2016-06-04 10:00:00,CL,6091,CL
2016-06-05 10:00:00,CL,5768,CL
2016-06-06 10:00:00,CL,7058,CL
2016-06-07 10:00:00,CL,6882,CL
2016-06-08 10:00:00,CL,6856,CL
2016-06-09 10:00:00,CL,7078,CL
2016-06-10 10:00:00,CL,6968,CL
2016-06-11 10:00:00,CL,6268,CL
2016-06-12 10:00:00,CL,5953,CL
2016-06-13 10:00:00,CL,7169,CL
2016-06-14 10:00:00,CL,7278,CL
2016-06-15 10:00:00,CL,7137,CL
2016-06-16 10:00:00,CL,6881,CL
2016-06-17 10:00:00,CL,6973,CL
2016-06-18 10:00:00,CL,6332,CL
2016-06-19 10:00:00,CL,5780,CL
2016-06-20 10:00:00,CL,7350,CL
2016-06-21 10:00:00,CL,7136,CL
2016-06-22 10:00:00,CL,7183,CL
2016-06-23 10:00:00,CL,7087,CL
2016-06-24 10:00:00,CL,7157,CL
2016-06-25 10:00:00,CL,6371,CL
2016-06-26 10:00:00,CL,5692,CL
2016-06-27 10:00:00,CL,6014,CL
2016-06-28 10:00:00,CL,7183,CL
2016-06-29 10:00:00,CL,7431,CL
2016-06-30 10:00:00,CL,7314,CL
2016-07-01 10:00:00,CL,7009,CL
2016-07-02 10:00:00,CL,6758,CL
2016-07-03 10:00:00,CL,5982,CL
2016-07-04 10:00:00,CL,7035,CL
2016-07-05 10:00:00,CL,6974,CL
2016-07-06 10:00:00,CL,7009,CL
2016-07-07 10:00:00,CL,6881,CL
2016-07-08 10:00:00,CL,7163,CL
2016-07-09 10:00:00,CL,6442,CL
2016-07-10 10:00:00,CL,6113,CL
2016-07-11 10:00:00,CL,7432,CL
2016-07-12 10:00:00,CL,7539,CL
2016-07-13 10:00:00,CL,7519,CL
2016-07-14 10:00:00,CL,6948,CL
2016-07-15 10:00:00,CL,7107,CL
2016-07-16 10:00:00,CL,5982,CL
2016-07-17 10:00:00,CL,6034,CL
2016-07-18 10:00:00,CL,7205,CL
2016-07-19 10:00:00,CL,7355,CL
2016-07-20 10:00:00,CL,6958,CL
2016-07-21 10:00:00,CL,6896,CL
2016-07-22 10:00:00,CL,6802,CL
2016-07-23 10:00:00,CL,6393,CL
2016-07-24 10:00:00,CL,5792,CL
2016-07-25 10:00:00,CL,7228,CL
2016-07-26 10:00:00,CL,6846,CL
2016-07-27 10:00:00,CL,6902,CL
2016-07-28 10:00:00,CL,7029,CL
2016-07-29 10:00:00,CL,6799,CL
2016-07-30 10:00:00,CL,6141,CL
2016-07-31 10:00:00,CL,5588,CL
2016-08-01 10:00:00,CL,6873,CL
2016-08-02 10:00:00,CL,6618,CL
2016-08-03 10:00:00,CL,6725,CL
2016-08-04 10:00:00,CL,6722,CL
2016-08-05 10:00:00,CL,6839,CL
2016-08-06 10:00:00,CL,6216,CL
2016-08-07 10:00:00,CL,5746,CL
2016-08-08 10:00:00,CL,6902,CL
2016-08-09 10:00:00,CL,6689,CL
2016-08-10 10:00:00,CL,6863,CL
2016-08-11 10:00:00,CL,6766,CL
2016-08-12 10:00:00,CL,6914,CL
2016-08-13 10:00:00,CL,6178,CL
2016-08-14 09:00:00,CL,5525,CL
2016-08-15 09:00:00,CL,5741,CL
2016-08-16 09:00:00,CL,6838,CL
2016-08-17 09:00:00,CL,6744,CL
2016-08-18 09:00:00,CL,6834,CL
2016-08-19 09:00:00,CL,7059,CL
2016-08-20 09:00:00,CL,6297,CL
2016-08-21 09:00:00,CL,5624,CL
2016-08-22 09:00:00,CL,6854,CL
2016-08-23 09:00:00,CL,7168,CL
2016-08-24 09:00:00,CL,7077,CL
2016-08-25 09:00:00,CL,6835,CL
2016-08-26 09:00:00,CL,6875,CL
2016-08-27 09:00:00,CL,6498,CL
2016-08-28 09:00:00,CL,5579,CL
2016-08-29 09:00:00,CL,6948,CL
2016-08-30 09:00:00,CL,6849,CL
2016-08-31 09:00:00,CL,7022,CL
2016-09-01 09:00:00,CL,6874,CL
2016-09-02 09:00:00,CL,6897,CL
2016-09-03 09:00:00,CL,6260,CL
2016-09-04 09:00:00,CL,5614,CL
2016-09-05 09:00:00,CL,6970,CL
2016-09-06 09:00:00,CL,6781,CL
2016-09-07 09:00:00,CL,6676,CL
2016-09-08 09:00:00,CL,6729,CL
2016-09-09 09:00:00,CL,6681,CL
2016-09-10 09:00:00,CL,6124,CL
2016-09-11 09:00:00,CL,5517,CL
2016-09-12 09:00:00,CL,6860,CL
2016-09-13 09:00:00,CL,6752,CL
2016-09-14 09:00:00,CL,6711,CL
2016-09-15 09:00:00,CL,6689,CL
2016-09-16 09:00:00,CL,6475,CL
2016-09-17 09:00:00,CL,5794,CL
2016-09-18 09:00:00,CL,5054,CL
2016-09-19 09:00:00,CL,5240,CL
2016-09-20 09:00:00,CL,6768,CL
2016-09-21 09:00:00,CL,6924,CL
2016-09-22 09:00:00,CL,6705,CL
2016-09-23 09:00:00,CL,6713,CL
2016-09-24 09:00:00,CL,6181,CL
2016-09-25 09:00:00,CL,5514,CL
2016-09-26 09:00:00,CL,6858,CL
2016-09-27 09:00:00,CL,6678,CL
2016-09-28 09:00:00,CL,6787,CL
2016-09-29 09:00:00,CL,6742,CL
2016-09-30 09:00:00,CL,6740,CL
2016-10-01 09:00:00,CL,6157,CL
2016-10-02 09:00:00,CL,5686,CL
2016-10-03 09:00:00,CL,6919,CL
2016-10-04 09:00:00,CL,6795,CL
2016-10-05 09:00:00,CL,6702,CL
2016-10-06 09:00:00,CL,6793,CL
2016-10-07 09:00:00,CL,6763,CL
2016-10-08 09:00:00,CL,6176,CL
2016-10-09 09:00:00,CL,5384,CL
2016-10-10 09:00:00,CL,5677,CL
2016-10-11 09:00:00,CL,6869,CL
2016-10-12 09:00:00,CL,6794,CL
2016-10-13 09:00:00,CL,6811,CL
2016-10-14 09:00:00,CL,6897,CL
2016-10-15 09:00:00,CL,6153,CL
2016-10-16 09:00:00,CL,5569,CL
2016-10-17 09:00:00,CL,6771,CL
2016-10-18 09:00:00,CL,6742,CL
2016-10-19 09:00:00,CL,6652,CL
2016-10-20 09:00:00,CL,6472,CL
2016-10-21 09:00:00,CL,6727,CL
2016-10-22 09:00:00,CL,6171,CL
2016-10-23 09:00:00,CL,5338,CL
2016-10-24 09:00:00,CL,6818,CL
2016-10-25 09:00:00,CL,6816,CL
2016-10-26 09:00:00,CL,6974,CL
2016-10-27 09:00:00,CL,7140,CL
2016-10-28 09:00:00,CL,6855,CL
2016-10-29 09:00:00,CL,6177,CL
2016-10-30 09:00:00,CL,5607,CL
2016-10-31 09:00:00,CL,5643,CL
2016-11-01 09:00:00,CL,5476,CL
2016-11-02 09:00:00,CL,6840,CL
2016-11-03 09:00:00,CL,6879,CL
2016-11-04 09:00:00,CL,7165,CL
2016-11-05 09:00:00,CL,6577,CL
2016-11-06 09:00:00,CL,5809,CL
2016-11-07 09:00:00,CL,7212,CL
2016-11-08 09:00:00,CL,7197,CL
2016-11-09 09:00:00,CL,6924,CL
2016-11-10 09:00:00,CL,7035,CL
2016-11-11 09:00:00,CL,7007,CL
2016-11-12 09:00:00,CL,6496,CL
2016-11-13 09:00:00,CL,5635,CL
2016-11-14 09:00:00,CL,7102,CL
2016-11-15 09:00:00,CL,7021,CL
2016-11-16 09:00:00,CL,6949,CL
2016-11-17 09:00:00,CL,7063,CL
2016-11-18 09:00:00,CL,7132,CL
2016-11-19 09:00:00,CL,6565,CL
2016-11-20 09:00:00,CL,5609,CL
2016-11-21 09:00:00,CL,7043,CL
2016-11-22 09:00:00,CL,6901,CL
2016-11-23 09:00:00,CL,6826,CL
2016-11-24 09:00:00,CL,7070,CL
2016-11-25 09:00:00,CL,7025,CL
2016-11-26 09:00:00,CL,6262,CL
2016-11-27 09:00:00,CL,5506,CL
2016-11-28 09:00:00,CL,7008,CL
2016-11-29 09:00:00,CL,7272,CL
2016-11-30 09:00:00,CL,7098,CL
2016-12-01 09:00:00,CL,6997,CL
2016-12-02 09:00:00,CL,7346,CL
2016-12-03 09:00:00,CL,6674,CL
2016-12-04 09:00:00,CL,5571,CL
2016-12-05 09:00:00,CL,7057,CL
2016-12-06 09:00:00,CL,7015,CL
2016-12-07 09:00:00,CL,7030,CL
2016-12-08 09:00:00,CL,6295,CL
2016-12-09 09:00:00,CL,6893,CL
2016-12-10 09:00:00,CL,6406,CL
2016-12-11 09:00:00,CL,5811,CL
2016-12-12 09:00:00,CL,7425,CL
2016-12-13 09:00:00,CL,7470,CL
2016-12-14 09:00:00,CL,7627,CL
2016-12-15 09:00:00,CL,7475,CL
2016-12-16 09:00:00,CL,7441,CL
2016-12-17 09:00:00,CL,6563,CL
2016-12-18 09:00:00,CL,5908,CL
2016-12-19 09:00:00,CL,7593,CL
2016-12-20 09:00:00,CL,7314,CL
2016-12-21 09:00:00,CL,7342,CL
2016-12-22 09:00:00,CL,7349,CL
2016-12-23 09:00:00,CL,7302,CL
2016-12-24 09:00:00,CL,6366,CL
2016-12-25 09:00:00,CL,5360,CL
2016-12-26 09:00:00,CL,6947,CL
2016-12-27 09:00:00,CL,7151,CL
2016-12-28 09:00:00,CL,7291,CL
2016-12-29 09:00:00,CL,7057,CL
2016-12-30 09:00:00,CL,7082,CL
2016-12-31 09:00:00,CL,6066,CL
2016-01-01 10:00:00,CL,5038,CL
2016-01-02 10:00:00,CL,5981,CL
2016-01-03 10:00:00,CL,5593,CL
2016-01-04 10:00:00,CL,7085,CL
2016-01-05 10:00:00,CL,7029,CL
2016-01-06 10:00:00,CL,7219,CL
2016-01-07 10:00:00,CL,7210,CL
2016-01-08 10:00:00,CL,7181,CL
2018-01-01 11:00:00,CL,5515,CL
2018-01-02 11:00:00,CL,7710,CL
2018-01-03 11:00:00,CL,7946,CL
2018-01-04 11:00:00,CL,7696,CL
2018-01-05 11:00:00,CL,7743,CL
2018-01-06 11:00:00,CL,6964,CL
2018-01-07 11:00:00,CL,6230,CL
2018-01-08 11:00:00,CL,7742,CL
2018-01-09 11:00:00,CL,7665,CL
2018-01-10 11:00:00,CL,7675,CL
2018-01-11 11:00:00,CL,7541,CL
2018-01-13 11:00:00,CL,6632,CL
2018-01-14 11:00:00,CL,6220,CL
2018-01-15 11:00:00,CL,7533,CL
2018-01-16 11:00:00,CL,7046,CL
2018-01-17 11:00:00,CL,7614,CL
2018-01-18 11:00:00,CL,7328,CL
2018-01-19 11:00:00,CL,7890,CL
2018-01-20 11:00:00,CL,6984,CL
2018-01-21 11:00:00,CL,6165,CL
2018-01-22 11:00:00,CL,7782,CL
2018-01-23 11:00:00,CL,8054,CL
2018-01-24 11:00:00,CL,7786,CL
2018-01-25 11:00:00,CL,7518,CL
2018-01-26 11:00:00,CL,7575,CL
2018-01-27 11:00:00,CL,6662,CL
2018-01-28 11:00:00,CL,6360,CL
2018-01-29 11:00:00,CL,8208,CL
2018-01-30 11:00:00,CL,8004,CL
2018-01-31 11:00:00,CL,8138,CL
2018-02-01 11:00:00,CL,7748,CL
2018-02-02 11:00:00,CL,7742,CL
2018-02-03 11:00:00,CL,6681,CL
2018-02-04 11:00:00,CL,6084,CL
2018-02-05 11:00:00,CL,7909,CL
2018-02-06 11:00:00,CL,7570,CL
2018-02-07 11:00:00,CL,7519,CL
2018-02-08 11:00:00,CL,7586,CL
2018-02-09 11:00:00,CL,7461,CL
